system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,agbd,bsi,class,dem,evi,mndwi,ndbi,ndvi,slope,.geo
897,0.04971518210573272,0.21430604641004494,0.10312552768330832,0.048905593902282024,0.06743759080024805,0.047210599947185405,0.10968037922755063,0.2443901832806667,0.2895835598352657,0.29473893080165964,0.3219927974082088,0.30883326148834545,312.6455612008704,-0.18764006026016494,1,120.69775,0.5035703680071996,-0.53415763,-0.21726435,0.7243328,27.446428,"{""type"":""MultiPoint"",""coordinates"":[]}"
898,0.0286824386691422,0.12966226804330233,0.061472209389994405,0.030018270992115566,0.042914524975112056,0.026759694616134942,0.07016074443517385,0.1773277768427226,0.21614423087374982,0.2214059978464223,0.2360013489794562,0.23968534159870114,327.3024597167969,-0.23308616855168138,1,1129.2202,0.41616148366496214,-0.512708,-0.2639694,0.7858388,22.445414,"{""type"":""MultiPoint"",""coordinates"":[]}"
899,0.03920741961403383,0.15972626939033013,0.07350640236367506,0.03773184224736206,0.05264618606298947,0.03360571175818544,0.08375013652618185,0.21967792354655102,0.2715929344682318,0.2705247418539659,0.30380229517975116,0.2987595143150425,205.5400554702147,-0.22981809576866513,1,92.814445,0.4885977977143294,-0.50846314,-0.25956252,0.7850808,12.729251,"{""type"":""MultiPoint"",""coordinates"":[]}"
900,0.031868802480877874,0.1657958766830657,0.07935550077855148,0.03193854240432079,0.05159696384682993,0.032913589233631,0.08712076482166538,0.20840713953982812,0.2544218808527365,0.26465896588330906,0.2844008063685337,0.2795924607697899,70.2365951538086,-0.20217024690627292,1,308.5634,0.47122999867719956,-0.53450626,-0.23529266,0.7845708,18.275208,"{""type"":""MultiPoint"",""coordinates"":[]}"
901,0.03985632067705681,0.21213666171197207,0.09609769307216318,0.03635622852240975,0.058151846402108714,0.035425141923121455,0.09930936464593394,0.22393539135660237,0.26988870082194355,0.27902386620416764,0.30761757217617214,0.2915835653192643,239.693497,-0.15779476082667174,1,71.83352,0.49101914871841973,-0.5793489,-0.17639036,0.7916268,18.77791,"{""type"":""MultiPoint"",""coordinates"":[]}"
902,0.04022645655405608,0.17569823620365763,0.0796133225970856,0.033731497896099256,0.049197679157698904,0.030418677641758856,0.08319819132263907,0.20694336205973418,0.2496812717337691,0.25555917984985593,0.28230418936957585,0.2844006939445782,253.22964730026882,-0.17070587419791325,1,124.63963,0.4486138944470379,-0.5675137,-0.19601765,0.7694516,15.637271,"{""type"":""MultiPoint"",""coordinates"":[]}"
903,0.032757063618725504,0.16689988466193945,0.07529056223167825,0.029732515051320706,0.045539760913150415,0.03017994117622467,0.0796581854056964,0.18229289723782902,0.2185722619866565,0.2306417193468196,0.25384258535384047,0.2504315149324573,287.6468742003544,-0.18204979908965607,1,280.22604,0.4034162292933935,-0.5781694,-0.20902818,0.78270495,20.238506,"{""type"":""MultiPoint"",""coordinates"":[]}"
904,0.033955822996865774,0.20504592039067038,0.09505064204001275,0.03236597163749785,0.0522255310979581,0.034537537501106504,0.08941156570162778,0.19748443107510708,0.2387572318732404,0.24454440242157882,0.2674376648168949,0.2656882277748383,114.19362244362591,-0.13378001848440224,1,173.51848,0.4505491680323415,-0.6004666,-0.15181568,0.78506786,9.651974,"{""type"":""MultiPoint"",""coordinates"":[]}"
905,0.04998690562487809,0.19332205346071213,0.09043180552450682,0.04848811627572824,0.0704550437260211,0.04490825618201469,0.10656769167448352,0.2610581685500352,0.31488578350686985,0.3265572826524716,0.35063807287532733,0.3485699130909327,204.615463,-0.23385992002697506,1,294.29144,0.5627005485392708,-0.5053184,-0.2680349,0.76693,28.649092,"{""type"":""MultiPoint"",""coordinates"":[]}"
906,0.037405744542448056,0.18708398651523198,0.09512631024880185,0.034856313624117174,0.05304990218927879,0.04023932125129307,0.09278392185200193,0.18663591539262278,0.22662070012811258,0.23640822069997866,0.2587956592628775,0.25508730365704346,93.683167,-0.11655788295747141,1,246.46867,0.40226179605780515,-0.5851626,-0.15129952,0.7205734,22.969046,"{""type"":""MultiPoint"",""coordinates"":[]}"
907,0.04920819582189913,0.21968931779921327,0.10230185948561214,0.05103301401186553,0.07044826275538835,0.04505569650487221,0.10996089178530442,0.31194897744899813,0.377276613968082,0.38268088149164914,0.40941693776369126,0.372383567050186,225.347565,-0.23109696141153319,1,382.71033,0.6486374388553243,-0.5197997,-0.26420316,0.7804323,31.71483,"{""type"":""MultiPoint"",""coordinates"":[]}"
908,0.040921858478391214,0.21821026589180006,0.10125218511309243,0.03908302420933548,0.059745550239920564,0.03834219322735844,0.10100063371038442,0.29877546579357217,0.3668094302286088,0.3641572902061627,0.3982547357673013,0.3868796943792874,120.12339176695303,-0.2240845182419704,1,403.6522,0.6277650589292866,-0.57319653,-0.2519186,0.810238,30.206778,"{""type"":""MultiPoint"",""coordinates"":[]}"
909,0.029417946800728227,0.1616368843040181,0.0748744136415004,0.030262807858338545,0.04647916277108947,0.029122917292076524,0.07936232507982788,0.20647211197907822,0.2561622113632678,0.26420595601311453,0.28741931897619605,0.2761825586560034,253.9387777718036,-0.21133598052012517,1,387.19394,0.47373896304802565,-0.5589734,-0.2419668,0.79792404,20.897362,"{""type"":""MultiPoint"",""coordinates"":[]}"
910,0.02952174503756742,0.14269864179657277,0.06300758932056785,0.0277231662182479,0.04344097748852063,0.02430650509931963,0.073071503477757,0.20694614711001513,0.2526261602996893,0.2565523024768303,0.2793801339460428,0.27222838551876405,256.932556,-0.24712571990804433,1,436.04175,0.4789795805367089,-0.5506376,-0.27435032,0.8296484,7.633275,"{""type"":""MultiPoint"",""coordinates"":[]}"
911,0.043155424090156956,0.2096136842644802,0.10213772271282767,0.04050986008460801,0.057525577674662806,0.04122114898816608,0.09242905365125077,0.20185721978740093,0.24370016587411977,0.24679105814127195,0.272972242240204,0.264802253261055,134.632065,-0.07618996606195207,1,53.06855,0.44091710638932585,-0.58294547,-0.0845092,0.7326998,8.134044,"{""type"":""MultiPoint"",""coordinates"":[]}"
912,0.03568610482027635,0.1674320134913141,0.0746406875060704,0.03194182136184576,0.04827362644186696,0.03118628060042169,0.08199804511257146,0.21135999153340657,0.254620535587438,0.2560128885191458,0.28680881859089347,0.2895678847393514,280.55531931879887,-0.1875348774510365,1,96.136215,0.4646732721479494,-0.5511232,-0.21328978,0.76930606,18.496498,"{""type"":""MultiPoint"",""coordinates"":[]}"
913,0.04318654400831951,0.18421747344208403,0.08808363658014906,0.04105675222539068,0.05653202839613048,0.03705836276750577,0.08783871639172103,0.2158092586659629,0.25531595181389605,0.2646929593948599,0.284764933904565,0.2889342440355056,110.88272161869413,-0.18527152365750765,1,281.28458,0.46898605515406316,-0.5285166,-0.212103,0.7512219,21.79517,"{""type"":""MultiPoint"",""coordinates"":[]}"
914,0.03836598877927778,0.1573569050210127,0.07414454145845338,0.036468172284611945,0.048552639945732626,0.033962252549153006,0.07950874647590718,0.19719504706768765,0.2380490897930322,0.24287514024723417,0.26854094712603005,0.2644033607181318,269.378998,-0.19627288674138163,1,677.4275,0.4250416935993021,-0.549045,-0.22942892,0.7573397,19.96795,"{""type"":""MultiPoint"",""coordinates"":[]}"
915,0.035326725170681285,0.1971624161547037,0.09144332460771153,0.03424897441475728,0.052198539578354824,0.032710415683928074,0.08775050517922173,0.20995370803558794,0.25506221428810383,0.2607398014871645,0.2856893052211866,0.28021626902533886,126.50461836459529,-0.14947733265885407,1,141.76906,0.47751577775896487,-0.5950496,-0.16487664,0.7795161,9.857316,"{""type"":""MultiPoint"",""coordinates"":[]}"
916,0.042494682461607695,0.18449290398201174,0.09191846279954365,0.04065187140857609,0.05727209276036699,0.044788851841039076,0.09974275843468319,0.23082982579454958,0.28059709020493095,0.2905107514763483,0.3126672958680062,0.3187232202908916,86.345337,-0.2061868895024379,1,813.80566,0.4913559665969263,-0.53602135,-0.24377362,0.73990273,24.15479,"{""type"":""MultiPoint"",""coordinates"":[]}"
917,0.04599202668798007,0.20441682938339584,0.09759467722644048,0.046587508104619334,0.06183913804980767,0.040811088695171506,0.09988729766303155,0.23441927568444557,0.2813587228147447,0.2873698403914975,0.3137797212917921,0.31347822323492835,216.1419472354403,-0.1842081740750485,1,84.01091,0.5108020694230787,-0.53996855,-0.20910238,0.7674608,17.096497,"{""type"":""MultiPoint"",""coordinates"":[]}"
918,0.040099887118036144,0.16387777489562438,0.07646370709104867,0.038010694341811695,0.05173161965367643,0.030500429352157295,0.08413183683526304,0.22764704075090644,0.28196067963444804,0.28887057875074706,0.3104487917697982,0.31563133602494836,242.191757,-0.24607682496233296,1,434.78125,0.5216163290895011,-0.5338168,-0.27628034,0.8060736,9.899397,"{""type"":""MultiPoint"",""coordinates"":[]}"
919,0.03161404236679039,0.15828856559705154,0.07296297127994744,0.030529206023946653,0.04596887521920062,0.029490880409832814,0.0788797227175492,0.21140716275222854,0.25867742725173043,0.26031075284175714,0.2888117570190782,0.2920484774919925,166.927139,-0.21240289892933653,1,379.77682,0.4713227612234227,-0.5594798,-0.23981285,0.7998681,16.52197,"{""type"":""MultiPoint"",""coordinates"":[]}"
920,0.0403661749681401,0.17779586570163866,0.08468356200973304,0.0375006685142894,0.05236566100732356,0.039358720458660214,0.0871296582192077,0.21002025868028226,0.25779703521251607,0.26447294689018236,0.28894586285847595,0.28796810984201876,93.839203,-0.22019476260086204,1,232.91759,0.4782881418439143,-0.5593327,-0.24883349,0.76404446,8.355716,"{""type"":""MultiPoint"",""coordinates"":[]}"
921,0.04033531643631254,0.17780700450981088,0.08156730499857306,0.03748300627101256,0.053092949546299874,0.034506484619077536,0.08716547446009089,0.23862598961532658,0.2964698165518712,0.30498901610298723,0.3295692389768726,0.3207570245703096,234.56557277029515,-0.23277962249820297,1,382.8036,0.5355392129295258,-0.53308237,-0.26653925,0.79549074,19.847866,"{""type"":""MultiPoint"",""coordinates"":[]}"
922,0.03605829743315302,0.21198194653825733,0.10226616747057218,0.03647527441232136,0.056082166667848966,0.03716131769145781,0.09596359271618392,0.2138480568018998,0.25274714106471774,0.2648087839333678,0.28480806611716936,0.288459862587844,65.9326400756836,-0.11525745042781298,1,167.96709,0.4542768469288459,-0.5933468,-0.13346572,0.7767087,17.623228,"{""type"":""MultiPoint"",""coordinates"":[]}"
923,0.03608924023287758,0.14359198446148555,0.0649503338825407,0.03335404056189632,0.04900472062788223,0.027634490147983234,0.07844634034161758,0.21712369104843382,0.26813051091992174,0.27202305293280415,0.2934788112246627,0.2932210255597831,200.99687235558395,-0.2646145138381971,1,470.47296,0.5063071627545788,-0.511966,-0.293374,0.8170513,16.713943,"{""type"":""MultiPoint"",""coordinates"":[]}"
924,0.02912741031579628,0.15994433431828695,0.08535825494738751,0.03054974937814635,0.047314797312303376,0.03557306106701657,0.08124325250151827,0.17870577127971907,0.21575131693485497,0.22129732888489465,0.24418463480135968,0.2570145945618533,99.747231,-0.12186059063761417,1,324.3064,0.37456245978244535,-0.5406852,-0.15226771,0.70966446,24.566086,"{""type"":""MultiPoint"",""coordinates"":[]}"
925,0.04124377592139748,0.2220855146091291,0.14350532265626156,0.03878643263642523,0.053153428952965064,0.04909607487963631,0.09211539079054108,0.15258988785455346,0.18315391905024403,0.1949006065168097,0.21646858867610197,0.21373865765019667,90.9372978670856,0.029566523178316692,1,209.07204,0.3129279742878092,-0.6150071,0.02146805,0.589339,10.283851,"{""type"":""MultiPoint"",""coordinates"":[]}"
926,0.032004317349781805,0.13995331892314883,0.06276492480459196,0.030307774907536753,0.04605629927420151,0.025932308309856197,0.0752828215397682,0.2118436536081215,0.2620263282190459,0.26586345318142524,0.28947343182826424,0.2816447553717196,82.59859466552734,-0.2731892792426419,1,475.84528,0.497103592020884,-0.52369285,-0.302211,0.8257842,13.815212,"{""type"":""MultiPoint"",""coordinates"":[]}"
927,0.03231751447304176,0.20159481332543383,0.09655150721099691,0.03369472099064073,0.052233084623497225,0.034816002462147395,0.09030456646358655,0.2413384979042956,0.29281702757121664,0.2936844496136381,0.3238369337506027,0.3316970518095212,99.410339,-0.16210205783723558,1,220.52669,0.5103406172441013,-0.59122247,-0.18530096,0.7885567,19.027462,"{""type"":""MultiPoint"",""coordinates"":[]}"
928,0.02601295230499742,0.17809041527217576,0.08550777923478227,0.02938813665061647,0.0514873913784573,0.030998475561427,0.0922002766196043,0.2480599006744212,0.3010703416159055,0.30912008303013494,0.329137769863098,0.32900133950446325,110.796112,-0.230739273356757,1,1203.6017,0.5385748511716718,-0.5605636,-0.26373637,0.8209859,21.197638,"{""type"":""MultiPoint"",""coordinates"":[]}"
929,0.03737397948403719,0.193086423380301,0.09446855554198007,0.036196203035342184,0.05250778017157493,0.03721442977483515,0.09052530843462359,0.23174549828577892,0.28015860642799617,0.28381709875800387,0.31086776396960225,0.3176531036224214,400.5714700676367,-0.17358040954875045,1,261.32452,0.4873906651847816,-0.57930416,-0.20384015,0.77882326,19.11508,"{""type"":""MultiPoint"",""coordinates"":[]}"
930,0.03267408620433142,0.14250543641548172,0.06251722461891045,0.03126913641833501,0.04441180889037777,0.027239059408541617,0.07423480067269621,0.20205772441668352,0.252023816092802,0.251845351712457,0.2793292742420001,0.27956997238989234,113.32687541112813,-0.24409685430445416,1,491.81866,0.4618264674662124,-0.5255411,-0.27815434,0.7992283,7.2832828,"{""type"":""MultiPoint"",""coordinates"":[]}"
931,0.028291465402310752,0.14018177892275605,0.06356140660795045,0.02703369085463804,0.041543234884874755,0.027832346860581423,0.0729091554166571,0.1945767201315805,0.23952394635680363,0.2429872591270701,0.26852947036968255,0.2687946913698486,231.42665325944415,-0.2436948442136031,1,441.52026,0.4428871198768637,-0.53903353,-0.28157252,0.7940991,19.035654,"{""type"":""MultiPoint"",""coordinates"":[]}"
932,0.03412702105506447,0.1723200521548598,0.07834036478988544,0.03352321963304338,0.04758575800575445,0.02881994231101851,0.08065333937350011,0.20078094542288474,0.24439663373838938,0.2519246897646024,0.2755855780300896,0.2727128293411671,563.2245389030737,-0.19348405961826778,1,174.354,0.4525289647704025,-0.56977797,-0.21783273,0.8057627,19.882244,"{""type"":""MultiPoint"",""coordinates"":[]}"
933,0.03767460380307111,0.17689614776885082,0.08461977814775777,0.03600254619977758,0.05320582301442733,0.03357424980745199,0.0834785297536408,0.20123405785530146,0.24192406620857884,0.24893101532073103,0.2720735852856307,0.2710664048337509,387.97080737096826,-0.1621201602038491,1,190.94783,0.4415637216319493,-0.55513525,-0.17861797,0.7656935,15.0084505,"{""type"":""MultiPoint"",""coordinates"":[]}"
934,0.031908437406790696,0.14310947666922894,0.0669105633153732,0.030303534027648082,0.04286100472357459,0.02676804124887885,0.07090356207356244,0.18818424626832417,0.23258002364617922,0.23605331492481862,0.2576642883717995,0.25603888309640893,180.445786,-0.2091421752185264,1,439.06775,0.4399834197349561,-0.5425144,-0.23384765,0.799009,8.226122,"{""type"":""MultiPoint"",""coordinates"":[]}"
935,0.03321949724617475,0.21672800186465402,0.11206394625666008,0.03659620896844831,0.05548337009998023,0.042325817368240384,0.09927935152235125,0.22099743694610763,0.2646734144383044,0.2699126451457362,0.29429038137068536,0.29570484304163336,119.58614746754341,-0.10337864549362034,1,211.9479,0.4497963760822205,-0.596975,-0.1292761,0.7364789,26.693176,"{""type"":""MultiPoint"",""coordinates"":[]}"
936,0.02899536176712958,0.15872130886121263,0.07447072263958283,0.030076995678408044,0.04428914173878727,0.031048438223745853,0.07732850727735098,0.20738493935692864,0.2543219992874773,0.26276933387611967,0.2815637763221848,0.27624086766558287,205.34435738637941,-0.21298987150031976,1,543.9462,0.4695498441685475,-0.56175625,-0.2469388,0.7865484,25.424143,"{""type"":""MultiPoint"",""coordinates"":[]}"
937,0.035954691904062634,0.14046060815392478,0.06366172491757736,0.03441729241503286,0.050493179143541164,0.029889506761771482,0.08051987203570073,0.22212933045838146,0.27351551267067015,0.2748604185422535,0.3008414358280584,0.296639802085236,136.537994,-0.2689470977723284,1,535.8155,0.5027884774162347,-0.49014527,-0.30565804,0.806526,10.927323,"{""type"":""MultiPoint"",""coordinates"":[]}"
938,0.02457511770984518,0.1330228732124283,0.06209976790495111,0.023888051847367753,0.040355911988357356,0.024144764099225086,0.0740541160513934,0.20592858556958762,0.24862997117311614,0.2558809467644183,0.27035197589340604,0.27630589259509186,134.18313617742461,-0.2699167959705005,1,1281.5219,0.4716675130071021,-0.53554714,-0.30656713,0.8257191,9.391538,"{""type"":""MultiPoint"",""coordinates"":[]}"
939,0.024833289510653393,0.12276179856468114,0.05530018809665782,0.024574566668876464,0.04105519308524108,0.023677197642386422,0.07067761181137702,0.17168298535127882,0.20286882395694686,0.20994652708273007,0.2228898351258642,0.22068077846608475,300.9419941216048,-0.22457871828081594,1,1148.5079,0.39388255521448934,-0.5116996,-0.2538531,0.8014706,22.965366,"{""type"":""MultiPoint"",""coordinates"":[]}"
940,0.03511188609369649,0.18699705247270892,0.09002618599127804,0.03310423036391601,0.04636038609643829,0.03233247843316815,0.07856268038303969,0.18956356154765835,0.22825603470629469,0.23866981388469002,0.2599363227739983,0.2583046951912435,186.10574299101594,-0.10588386368641092,1,224.93582,0.41369678370636026,-0.59728765,-0.12363666,0.7623851,17.987175,"{""type"":""MultiPoint"",""coordinates"":[]}"
941,0.034527256515966206,0.1781025157084581,0.0839412742021623,0.03240943732624216,0.049823278107358766,0.03358573123831594,0.08667065498713895,0.19039029093407825,0.22965296600391605,0.2377555501795836,0.2618785899104019,0.26352461400379995,175.11167370524134,-0.12911327896921349,1,197.8242,0.40243731498398577,-0.5735473,-0.15849708,0.7565035,19.210844,"{""type"":""MultiPoint"",""coordinates"":[]}"
942,0.041377168733108136,0.18417812136003192,0.08399986510695272,0.03705360097817396,0.055664700886110766,0.03502716653717597,0.09442811196295306,0.22536973989844977,0.26994777340964426,0.27546541826116294,0.3033613465198248,0.29479825845303786,178.91698697009875,-0.19024028651294098,1,189.04321,0.47907631661128974,-0.54016715,-0.2190092,0.7552027,13.223157,"{""type"":""MultiPoint"",""coordinates"":[]}"
943,0.04636916424344678,0.21465298696666113,0.09677477986550052,0.041507365429104666,0.061089584975352614,0.039867520642408574,0.10357365648436977,0.2748817621799713,0.33511320901626823,0.34082459917403957,0.3681879719106175,0.35271132075816325,210.200333,-0.21361417791057644,1,247.3977,0.5867101042926814,-0.5606728,-0.24118666,0.7875703,22.339308,"{""type"":""MultiPoint"",""coordinates"":[]}"
944,0.043817388059452164,0.18686068443812187,0.08730557625866263,0.04018320059995967,0.056849341828881815,0.04092219453490863,0.09660058817259044,0.21411720474826132,0.26158098778994476,0.2686624187817587,0.29409212326038164,0.2972594670744498,170.24576828142693,-0.18736794613255284,1,266.38983,0.4737247733313537,-0.5553466,-0.22006796,0.7501989,13.751872,"{""type"":""MultiPoint"",""coordinates"":[]}"
945,0.03212473809651265,0.1443844547903031,0.06611108605517145,0.03110962062093717,0.045183921318993084,0.027006109521978,0.07538627562157615,0.2114256661900995,0.26078869754973966,0.26140029137273224,0.28701621940412714,0.2803966492039668,329.0156567568512,-0.24988817056602658,1,517.65283,0.4772131616667975,-0.53154296,-0.28135407,0.80986106,7.0359116,"{""type"":""MultiPoint"",""coordinates"":[]}"
946,0.03802683515165879,0.15720494467494092,0.07317280453482042,0.035065671587221466,0.052859870421376576,0.03232615333211163,0.08643614058960246,0.23418170176767164,0.2850589364764482,0.28940440920373217,0.31065911270626156,0.30631477475483965,229.1221887154302,-0.25056044128592414,1,523.98694,0.5181938345117283,-0.5169312,-0.28390667,0.80919296,15.928434,"{""type"":""MultiPoint"",""coordinates"":[]}"
947,0.039282635035958205,0.17576904367929427,0.08048822699207164,0.04285654251682024,0.06094938466062,0.03912398802460673,0.10119545025073931,0.25502357643161444,0.3064679013482259,0.31620766401696354,0.3363080597680914,0.32942495554220447,40.562592,-0.2539917893059197,1,780.02924,0.5621161500366859,-0.4863943,-0.28598332,0.78398436,29.107676,"{""type"":""MultiPoint"",""coordinates"":[]}"
948,0.04137628565260325,0.19177625527321934,0.09619692479041331,0.041918336809862594,0.05914933744293852,0.04782201628681893,0.0993840622735334,0.1983791179415985,0.23222921215734668,0.24043654523208913,0.263829090040372,0.26498570308926833,160.95723448122843,-0.11589828849839033,1,207.99092,0.3786047759223969,-0.5634196,-0.13976698,0.7071767,22.303478,"{""type"":""MultiPoint"",""coordinates"":[]}"
949,0.05079736568479369,0.20367796987870845,0.10204813128285274,0.0483040858321382,0.06222925314958768,0.04634186152958603,0.10073548208067101,0.21842307557117616,0.25982117227444107,0.266666418100406,0.29521156899985224,0.29079457098448913,301.819702,-0.1592417843323514,1,177.23524,0.4511335931653974,-0.53458804,-0.1861911,0.70007133,25.608374,"{""type"":""MultiPoint"",""coordinates"":[]}"
950,0.04125590594677765,0.18718282904093383,0.08690445921798241,0.044543369597197624,0.06474196579617653,0.040187470684602614,0.10537317190297991,0.27477292472272147,0.33728977846306135,0.3430264679082999,0.37012490141221277,0.36218233370408137,230.89002990722656,-0.2576851455657105,1,785.1454,0.6034145967017214,-0.48746458,-0.28979942,0.7924299,29.20853,"{""type"":""MultiPoint"",""coordinates"":[]}"
951,0.026106266403004667,0.12123236177408193,0.05191226765653932,0.024991082165686393,0.04100461733683173,0.02287779273172311,0.0675413243681489,0.18025640748881033,0.22053973848769015,0.2303179555808426,0.24315085806794007,0.24556612527210428,75.298286,-0.2737997332848351,1,1018.5562,0.4416969143612786,-0.49852276,-0.3108993,0.8165615,30.11931,"{""type"":""MultiPoint"",""coordinates"":[]}"
952,0.04138210415907374,0.1901169986926011,0.0919433850458316,0.03830993259462664,0.053328885946076626,0.04127559009708784,0.09127809930481225,0.20849499893048007,0.25143675297262563,0.2599604117673816,0.2831858263435624,0.3058414715915473,130.75402623404213,-0.1658853918720756,1,517.1496,0.44533631883025754,-0.57663494,-0.19365543,0.75340384,11.423382,"{""type"":""MultiPoint"",""coordinates"":[]}"
953,0.029067359267902743,0.14295040733190828,0.06664218902086762,0.0287676339986049,0.04663744821165645,0.027991002243846604,0.07920576021602005,0.20229127765951863,0.2473830853343305,0.25231615851396333,0.26957949349740595,0.27265132388245317,258.128418,-0.23778682297998274,1,981.18713,0.4570242331207752,-0.5182919,-0.2709439,0.80347323,38.58619,"{""type"":""MultiPoint"",""coordinates"":[]}"
954,0.03874277716320883,0.18360752215947526,0.08388929439307344,0.037936877902530614,0.05556802070105497,0.03773939227298596,0.09228737970770846,0.2148477071057665,0.26096823042057976,0.2700955503654725,0.29579135562237796,0.2829885036556449,281.82698912462547,-0.18316992159061055,1,211.36041,0.46606855850107964,-0.54503566,-0.21381848,0.75911194,25.48481,"{""type"":""MultiPoint"",""coordinates"":[]}"
955,0.036570139472308326,0.17945783274890134,0.08602575714936526,0.03497353472004527,0.051826294174894774,0.03918376646184641,0.0889453567968377,0.2035772378097576,0.24732019157347312,0.2537766340693397,0.2779181843331818,0.2766740887343098,273.692413,-0.1786811733426759,1,395.55685,0.446287781414081,-0.5738711,-0.21389623,0.7415335,11.162246,"{""type"":""MultiPoint"",""coordinates"":[]}"
956,0.02222294930353218,0.11661512150915623,0.0506393376980121,0.022571833022419246,0.03563916092078671,0.0212358507252435,0.062149433911670465,0.17117146507573677,0.21108598203189666,0.21732007783983276,0.23457758399813575,0.23445674535096472,131.941437,-0.26736647663312535,1,1219.3977,0.4164138447416946,-0.5391012,-0.30143976,0.8272885,20.205875,"{""type"":""MultiPoint"",""coordinates"":[]}"
957,0.026210304178556885,0.14193879681244698,0.06624940411655854,0.028237578675994482,0.04434060682978203,0.027458571610660246,0.07443102347524637,0.19491675057423447,0.2391474500432456,0.24872851844481103,0.2642938661947437,0.26649553677497484,189.94756059739825,-0.23669938802148086,1,824.3371,0.45316147738204476,-0.51927507,-0.27485436,0.8007558,26.117767,"{""type"":""MultiPoint"",""coordinates"":[]}"
958,0.02493811695185974,0.1186121636740233,0.05077715666023812,0.025515092689000696,0.0382653138302606,0.022693061452703025,0.06381101552995615,0.1763641918425982,0.22023440022529334,0.22950280864382389,0.24622905137683543,0.24776543676334403,396.182678,-0.27616015222755186,1,899.4729,0.44200461905686245,-0.51726186,-0.30925825,0.8199529,32.120625,"{""type"":""MultiPoint"",""coordinates"":[]}"
959,0.029561577898903773,0.12856562664963828,0.05876784102233466,0.031255853210011016,0.04803184003435804,0.026584010633446266,0.0791343024271055,0.19040373096881258,0.2257311507039335,0.2337728941283317,0.24672207397363877,0.24771000215338995,210.51602364119375,-0.25143285026110596,1,1065.0995,0.4444700878041918,-0.46612322,-0.2827957,0.7961477,22.530602,"{""type"":""MultiPoint"",""coordinates"":[]}"
960,0.047715303430815356,0.18745760341186568,0.09007641575229844,0.04328472735727231,0.05812296357168862,0.038578344910320854,0.0912649871998774,0.23098308121887332,0.28756341939848024,0.2887392519987278,0.31913853124144176,0.3294607435487122,208.55380951825285,-0.17306378360720442,1,192.16167,0.5117043298995726,-0.5459806,-0.19510356,0.76460665,21.308386,"{""type"":""MultiPoint"",""coordinates"":[]}"
961,0.03540556443708856,0.19585256181207358,0.087846359247525,0.03166338458958264,0.05283956486816932,0.031420096404936156,0.09173304507895128,0.20327657603182384,0.24469126809890515,0.2543133465175789,0.27872818208415134,0.27294842026438515,71.901077,-0.16583004905284732,1,97.44172,0.4473654633747867,-0.5851647,-0.18641818,0.77104706,16.845806,"{""type"":""MultiPoint"",""coordinates"":[]}"
962,0.03370990995319073,0.1525283083828589,0.06870517212977746,0.035271036495756525,0.048834853019225785,0.030899023164474456,0.07862929615046327,0.2209300200687726,0.2752541242920426,0.2787046640138431,0.3027368226543543,0.30570602390000245,311.420013,-0.2593944144388647,1,913.6792,0.5116005376443951,-0.5183029,-0.29210466,0.8034789,30.72823,"{""type"":""MultiPoint"",""coordinates"":[]}"
963,0.03315126048795917,0.16372666350258502,0.07756701346990592,0.0333517367872429,0.05004900485682368,0.03229115598309733,0.08367495881400706,0.2079198615080034,0.25657106134638,0.263473784976852,0.2853118887431057,0.28940971086759315,223.113251,-0.2051775560088731,1,375.69168,0.47335135891875707,-0.5362345,-0.23298314,0.7846208,18.501064,"{""type"":""MultiPoint"",""coordinates"":[]}"
964,0.03681271872217739,0.1761626592050298,0.08044832964259087,0.03419656078797259,0.052538354274999595,0.034901487032843376,0.08724363449027397,0.23354092655481215,0.28733721405093715,0.2948764156014129,0.3240708935110192,0.30615208853213827,265.673462,-0.23365665621712126,1,208.49232,0.5239382149869884,-0.54265255,-0.2652332,0.7860655,7.0371275,"{""type"":""MultiPoint"",""coordinates"":[]}"
965,0.03580848122057103,0.1736769851448393,0.08107043989080033,0.034221705672568936,0.05135562825193382,0.03309659923631079,0.08757673715420698,0.21966062328497934,0.26319313982365966,0.2702587340287669,0.2947226659873544,0.29266281746721057,191.08876037597656,-0.190307038695178,1,446.01047,0.4723988976533407,-0.55940855,-0.22031292,0.788799,30.087143,"{""type"":""MultiPoint"",""coordinates"":[]}"
966,0.03896410164043407,0.18943146668481484,0.09268392335818755,0.04220177541257631,0.057535941011408874,0.04254801931302681,0.0977565252240037,0.20870857390550604,0.249436022131055,0.2563762510415144,0.2807118494392287,0.28552698932485127,176.93128967285156,-0.16771941204199423,1,424.13248,0.4440337981847523,-0.54522,-0.18742177,0.7267885,21.106457,"{""type"":""MultiPoint"",""coordinates"":[]}"
967,0.032436885369996865,0.14127177009436206,0.06651522143427033,0.03151872805878896,0.04597142320573326,0.028516540901861023,0.07601288715347206,0.20200021806894328,0.24784376530611416,0.2513046576054666,0.2730161120634592,0.26885100005332774,331.654144,-0.24328990641274187,1,582.1578,0.45728633097149557,-0.5237578,-0.27845576,0.7995471,18.187853,"{""type"":""MultiPoint"",""coordinates"":[]}"
